sample_id,GENE,PRODUCT,RESISTANCE,country,%COVERAGE,%IDENTITY
ERR1764941,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,98.37
ERR1764941,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,98.42
ERR1764941,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,97.27
ERR1764941,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,99.88
ERR1764941,tet(K),tetracycline efflux MFS transporter Tet(K),TETRACYCLINE,Kenya,100.0,100.0
ERR1764941,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1764942,blaPC1,BlaZ family penicillin-hydrolyzing class A beta-lactamase PC1,BETA-LACTAM,Kenya,100.0,99.41
ERR1764942,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,99.94
ERR1764942,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,100.0
ERR1764942,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,100.0
ERR1764942,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1764942,tet(K),tetracycline efflux MFS transporter Tet(K),TETRACYCLINE,Kenya,100.0,100.0
ERR1764942,fosB-Saur,FosB1/FosB3 family fosfomycin resistance bacillithiol transferase,FOSFOMYCIN,Kenya,100.0,100.0
ERR1764943,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1764943,tet(K),tetracycline efflux MFS transporter Tet(K),TETRACYCLINE,Kenya,100.0,100.0
ERR1764943,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,100.0
ERR1764943,blaPC1,BlaZ family penicillin-hydrolyzing class A beta-lactamase PC1,BETA-LACTAM,Kenya,100.0,99.41
ERR1764943,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,99.89
ERR1764943,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,100.0
ERR1764944,blaPC1,BlaZ family penicillin-hydrolyzing class A beta-lactamase PC1,BETA-LACTAM,Kenya,100.0,99.29
ERR1764944,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,99.94
ERR1764944,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,100.0
ERR1764944,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,100.0
ERR1764944,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1764944,fosB-Saur,FosB1/FosB3 family fosfomycin resistance bacillithiol transferase,FOSFOMYCIN,Kenya,100.0,100.0
ERR1764944,tet(K),tetracycline efflux MFS transporter Tet(K),TETRACYCLINE,Kenya,100.0,100.0
ERR1764945,fosB-Saur,FosB1/FosB3 family fosfomycin resistance bacillithiol transferase,FOSFOMYCIN,Kenya,100.0,98.81
ERR1764945,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,98.82
ERR1764945,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1764945,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,95.28
ERR1764945,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,92.83
ERR1764945,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,96.81
ERR1764945,tet(M),tetracycline resistance ribosomal protection protein Tet(M),TETRACYCLINE,Kenya,100.0,99.9
ERR1764946,blaPC1,BlaZ family penicillin-hydrolyzing class A beta-lactamase PC1,BETA-LACTAM,Kenya,100.0,99.41
ERR1764946,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,99.94
ERR1764946,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,100.0
ERR1764946,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,100.0
ERR1764946,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1764946,tet(K),tetracycline efflux MFS transporter Tet(K),TETRACYCLINE,Kenya,98.19,100.0
ERR1764946,fosB-Saur,FosB1/FosB3 family fosfomycin resistance bacillithiol transferase,FOSFOMYCIN,Kenya,100.0,100.0
ERR1764947,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1764947,tet(K),tetracycline efflux MFS transporter Tet(K),TETRACYCLINE,Kenya,100.0,100.0
ERR1764947,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,100.0
ERR1764947,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,99.89
ERR1764947,blaPC1,BlaZ family penicillin-hydrolyzing class A beta-lactamase PC1,BETA-LACTAM,Kenya,100.0,99.41
ERR1764947,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,100.0
ERR1764948,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1764948,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,100.0
ERR1764948,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,100.0
ERR1764948,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,99.94
ERR1764948,blaPC1,BlaZ family penicillin-hydrolyzing class A beta-lactamase PC1,BETA-LACTAM,Kenya,100.0,99.41
ERR1764948,fosB-Saur,FosB1/FosB3 family fosfomycin resistance bacillithiol transferase,FOSFOMYCIN,Kenya,100.0,100.0
ERR1764948,tet(K),tetracycline efflux MFS transporter Tet(K),TETRACYCLINE,Kenya,100.0,100.0
ERR1764949,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1764949,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,98.42
ERR1764949,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,97.27
ERR1764949,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,99.88
ERR1764949,tet(K),tetracycline efflux MFS transporter Tet(K),TETRACYCLINE,Kenya,100.0,100.0
ERR1764949,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,98.37
ERR1764950,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,100.0
ERR1764950,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,98.95
ERR1764950,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,97.1
ERR1764950,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,100.0
ERR1764950,tet(K),tetracycline efflux MFS transporter Tet(K),TETRACYCLINE,Kenya,83.62,100.0
ERR1764951,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,100.0
ERR1764951,tet(K),tetracycline efflux MFS transporter Tet(K),TETRACYCLINE,Kenya,100.0,100.0
ERR1764951,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1764951,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,96.57
ERR1764951,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,92.89
ERR1764951,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,95.54
ERR1764951,fosB-Saur,FosB1/FosB3 family fosfomycin resistance bacillithiol transferase,FOSFOMYCIN,Kenya,100.0,99.29
ERR1764952,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,99.63
ERR1764952,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,96.45
ERR1764952,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,92.89
ERR1764952,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,95.54
ERR1764953,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,100.0
ERR1764953,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,98.42
ERR1764953,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,97.27
ERR1764953,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,100.0
ERR1764953,fosB-Saur,FosB1/FosB3 family fosfomycin resistance bacillithiol transferase,FOSFOMYCIN,Kenya,100.0,98.81
ERR1764954,fosB-Saur,FosB1/FosB3 family fosfomycin resistance bacillithiol transferase,FOSFOMYCIN,Kenya,100.0,99.05
ERR1764954,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1764954,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,98.42
ERR1764954,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,97.27
ERR1764954,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,100.0
ERR1764954,tet(K),tetracycline efflux MFS transporter Tet(K),TETRACYCLINE,Kenya,100.0,100.0
ERR1764954,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,99.78
ERR1764955,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,95.54
ERR1764955,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,92.95
ERR1764955,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,96.45
ERR1764955,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,99.33
ERR1764956,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1764956,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,98.42
ERR1764956,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,97.27
ERR1764956,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,99.88
ERR1764956,tet(K),tetracycline efflux MFS transporter Tet(K),TETRACYCLINE,Kenya,100.0,100.0
ERR1764956,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,98.37
ERR1764957,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1764957,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,100.0
ERR1764957,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,100.0
ERR1764957,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,99.94
ERR1764957,blaPC1,BlaZ family penicillin-hydrolyzing class A beta-lactamase PC1,BETA-LACTAM,Kenya,100.0,99.41
ERR1764957,fosB-Saur,FosB1/FosB3 family fosfomycin resistance bacillithiol transferase,FOSFOMYCIN,Kenya,99.76,99.76
ERR1764958,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,98.37
ERR1764958,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1764958,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,98.42
ERR1764958,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,97.27
ERR1764958,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,99.88
ERR1764959,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,99.63
ERR1764959,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,96.45
ERR1764959,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,92.89
ERR1764959,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,95.54
ERR1764960,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1764960,tet(K),tetracycline efflux MFS transporter Tet(K),TETRACYCLINE,Kenya,100.0,100.0
ERR1764960,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,100.0
ERR1764960,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,100.0
ERR1764960,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,99.89
ERR1764960,blaPC1,BlaZ family penicillin-hydrolyzing class A beta-lactamase PC1,BETA-LACTAM,Kenya,100.0,99.41
ERR1764961,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,100.0
ERR1764961,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1764961,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,96.57
ERR1764961,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,92.89
ERR1764961,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,95.54
ERR1764961,fosB-Saur,FosB1/FosB3 family fosfomycin resistance bacillithiol transferase,FOSFOMYCIN,Kenya,100.0,99.29
ERR1764962,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,96.45
ERR1764962,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,92.95
ERR1764962,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,95.54
ERR1764962,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,99.26
ERR1764963,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,99.19
ERR1764963,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,95.01
ERR1764963,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,92.61
ERR1764963,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,96.69
ERR1764963,dfrC,trimethoprim-resistant dihydrofolate reductase DfrC,TRIMETHOPRIM,Kenya,100.0,98.97
ERR1764963,erm(C),23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(C),MACROLIDE,Kenya,100.0,100.0
ERR1764963,aph(2'')-Ih,aminoglycoside O-phosphotransferase APH(2'')-Ih,AMIKACIN;GENTAMICIN;KANAMYCIN;TOBRAMYCIN,Kenya,89.15,82.43
ERR1764964,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,98.42
ERR1764964,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,97.27
ERR1764964,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,100.0
ERR1764964,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,99.56
ERR1764964,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1764965,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,100.0
ERR1764965,fosB-Saur,FosB1/FosB3 family fosfomycin resistance bacillithiol transferase,FOSFOMYCIN,Kenya,100.0,98.81
ERR1764967,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1764967,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,100.0
ERR1764967,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,100.0
ERR1764967,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,99.94
ERR1764967,blaPC1,BlaZ family penicillin-hydrolyzing class A beta-lactamase PC1,BETA-LACTAM,Kenya,100.0,99.41
ERR1764967,fosB-Saur,FosB1/FosB3 family fosfomycin resistance bacillithiol transferase,FOSFOMYCIN,Kenya,100.0,100.0
ERR1764968,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,100.0
ERR1764968,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,95.54
ERR1764968,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,92.89
ERR1764968,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,96.57
ERR1764968,fosB-Saur,FosB1/FosB3 family fosfomycin resistance bacillithiol transferase,FOSFOMYCIN,Kenya,100.0,99.29
ERR1764969,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,100.0
ERR1764969,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,100.0
ERR1764969,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,99.94
ERR1764969,blaPC1,BlaZ family penicillin-hydrolyzing class A beta-lactamase PC1,BETA-LACTAM,Kenya,100.0,99.41
ERR1764969,mecA,PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA,METHICILLIN,Kenya,100.0,100.0
ERR1764970,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,100.0
ERR1764970,fosB-Saur,FosB1/FosB3 family fosfomycin resistance bacillithiol transferase,FOSFOMYCIN,Kenya,100.0,99.29
ERR1764970,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,100.0
ERR1764970,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,99.94
ERR1764970,blaPC1,BlaZ family penicillin-hydrolyzing class A beta-lactamase PC1,BETA-LACTAM,Kenya,100.0,99.41
ERR1764971,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1764971,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,99.93
ERR1764971,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,100.0
ERR1764971,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,99.94
ERR1764971,blaPC1,BlaZ family penicillin-hydrolyzing class A beta-lactamase PC1,BETA-LACTAM,Kenya,100.0,99.41
ERR1764971,fosB-Saur,FosB1/FosB3 family fosfomycin resistance bacillithiol transferase,FOSFOMYCIN,Kenya,100.0,100.0
ERR1764972,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,99.56
ERR1764972,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1764973,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1764973,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,98.42
ERR1764973,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,97.27
ERR1764973,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,99.88
ERR1764973,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,98.37
ERR1764974,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,98.42
ERR1764974,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,97.27
ERR1764974,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,99.88
ERR1764974,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,98.37
ERR1764975,blaPC1,BlaZ family penicillin-hydrolyzing class A beta-lactamase PC1,BETA-LACTAM,Kenya,100.0,99.41
ERR1764975,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,99.94
ERR1764975,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,100.0
ERR1764975,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,100.0
ERR1764975,fosB-Saur,FosB1/FosB3 family fosfomycin resistance bacillithiol transferase,FOSFOMYCIN,Kenya,100.0,100.0
ERR1764975,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1764976,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,98.37
ERR1764976,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1764977,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,98.37
ERR1764977,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,99.88
ERR1764977,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,97.27
ERR1764977,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,98.42
ERR1764978,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,99.93
ERR1764978,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,100.0
ERR1764978,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,99.94
ERR1764978,blaPC1,BlaZ family penicillin-hydrolyzing class A beta-lactamase PC1,BETA-LACTAM,Kenya,100.0,99.41
ERR1764978,fosB-Saur,FosB1/FosB3 family fosfomycin resistance bacillithiol transferase,FOSFOMYCIN,Kenya,100.0,99.29
ERR1764979,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,98.37
ERR1764979,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,99.88
ERR1764979,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,97.27
ERR1764979,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,98.42
ERR1764979,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1764980,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,98.37
ERR1764980,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,98.42
ERR1764980,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,97.27
ERR1764980,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,99.88
ERR1764981,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1764981,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,99.88
ERR1764981,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,97.27
ERR1764981,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,98.42
ERR1764981,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,98.37
ERR1764982,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,98.37
ERR1764982,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1764982,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,98.42
ERR1764982,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,97.27
ERR1764982,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,99.88
ERR1764983,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,100.0
ERR1764983,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1764983,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,95.54
ERR1764983,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,92.89
ERR1764983,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,96.57
ERR1764983,fosB-Saur,FosB1/FosB3 family fosfomycin resistance bacillithiol transferase,FOSFOMYCIN,Kenya,100.0,99.29
ERR1764984,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,98.42
ERR1764984,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,97.27
ERR1764984,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,99.88
ERR1764984,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,98.37
ERR1764984,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1764985,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,BETA-LACTAM,Kenya,100.0,100.0
ERR1764985,blaR1,beta-lactam sensor/signal transducer BlaR1,BETA-LACTAM,Kenya,100.0,97.27
ERR1764985,blaI_of_Z,penicillinase repressor BlaI,BETA-LACTAM,Kenya,100.0,98.42
ERR1764985,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,99.78
ERR1764986,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,TRIMETHOPRIM,Kenya,100.0,100.0
ERR1764986,tet(38),tetracycline efflux MFS transporter Tet(38),TETRACYCLINE,Kenya,100.0,100.0
